id,votante,alpha,dim_lat1,dim_lat2
1295,Luiz Pitiman,-0.0025901082,0.107450314,-0.55221593
1296,Magda Mofatto,-0.24751766,-1.7077973,-2.2303655
1297,Mendonça Filho,-0.015572973,1.8242164,-3.3534944
1298,Renzo Braz,-0.020563701,1.1813107,-0.96255535
1299,Rosinha da Adefal,0.0057296115,0.53669304,-2.0702553
1300,Weverton Rocha,-0.02856301,-0.46032196,1.0328248
1301,Alberto Mourão,0.01058761,-0.5227095,-0.092096046
1302,Alexandre Roso,0.022292705,-1.1470708,-0.9162751
1303,Jean Wyllys,0.0023347924,1.2904247,-0.26652133
1304,Marcos Rogério,-0.17079827,0.22921114,-0.57760864
1305,Nilson Leitão,-0.0070888535,1.4689395,-2.908911
1306,Romanna Remor,-2.0165235e-05,-2.9700282,-1.2725508e-05
1307,Sergio Guerra,-0.015813634,1.1280606,-1.6809435
1308,Severino Ninho,-0.0055319774,-0.008033134,-0.16623749
1309,Vanderlei Siraque,-0.0043818806,-0.37473515,0.5360349
1310,Penna,0.13012986,0.8659725,-0.50060385
1311,Armando Vergílio,-0.009860694,-0.58897865,-2.7285674
1312,Cabo Juliano Rabelo,-0.009121455,0.33978453,1.111242
1313,Chico das Verduras,-0.0022612398,-2.8333147,-0.30510756
1314,Wilson Filho,-0.01851853,-2.1990285,-1.5609537
1315,Pedro Paulo,-0.10757607,-0.956386,-0.15000428
1316,Sergio Zveiter,0.008584057,-1.8489707,-1.8565928
1317,Thiago Peixoto,-0.0022828677,0.77671945,-1.2539468
1318,Rodrigo Garcia,-0.00023671123,0.8783172,-2.7650812
1319,Marco Tebaldi,0.0054870197,-0.018128106,-1.8646497
1320,Rodrigo Bethlem,-0.005467335,-0.65127,2.843971
1321,Afonso Florence,-0.014006356,-4.097291,3.2464283
1322,Gera Arruda,0.003708028,-1.8814102,-1.8822728
1323,Leonardo Gadelha,0.0023882515,-1.2670295,-2.8278604
1324,Paulo Ferreira,0.0052240877,-2.5639865,1.5753944
1325,Simplício Araújo,2.2617976e-05,1.4595684,-1.0531372
1326,Mário Feitoza,-0.0053431583,-3.413391,-3.1514354
1327,Danilo Cabral,0.004816541,-2.1988187,1.9532573
1328,Paulo Tadeu,-0.00012389907,-1.9333606e-06,-2.2114977e-05
1329,Telma Pinheiro,-2.832334e-05,1.2837666,-0.032316644
1330,Professor Sérgio de Oliveira,0.006588305,-1.4119687,-1.5246402
1331,Paulo Marinho Junior,0.0035312634,-0.043822654,0.012081941
1332,Ricardo Archer,-0.00015452883,-2.4230902,0.008615707
1333,Valry Morais,-0.0029685383,0.22793052,0.028335074
1334,Vicente Selistre,3.1343334e-05,-0.53238654,-0.23489799
1335,Dr. Dilson Drumond,0.0039186166,1.3781295,-1.5792065
1336,Alexandre Toledo,-0.004852466,0.6177868,-0.6821186
1337,Fabio Reis,-0.026683392,-2.766299,-2.0989687
1338,Francisco Chagas,-0.00011333551,-3.5289507,0.88182104
1339,Goiaciara Cruz,-0.019945629,2.2489793,0.94703525
1340,Ilário Marques,-0.013091155,-3.6181743,1.4001087
1341,Luiz de Deus,-0.0065119206,0.78447455,-1.1427673
1342,Margarida Salomão,-0.19547766,-1.4719584,1.7195469
1343,Paulão,-0.017474206,-3.384714,2.8694968
1344,Pedro Guerra,0.006850344,-0.106280774,-0.71381515
1345,Plínio Valério,-0.38347742,0.0830004,-1.0116483
1346,Renato Andrade,-0.0029713039,-0.48976082,-1.836655
1347,Akira Otsubo,0.11486838,-2.401633,-2.0909452
1348,Amir Lando,0.003440793,1.112862,1.1040286
1349,Celso Jacob,0.1715705,-3.6199863,-2.882584
1350,Eurico Júnior,0.044307034,-0.7162708,-0.4008765
1351,Manuel Rosa Neca,0.018544845,-0.8474742,0.94457424
1352,Renato Simões,-3.8831655e-05,-1.1216419,1.315981
1353,Ricardo Arruda,0.00040329466,-1.7888745,-1.4740782
1354,Leomar Quintanilha,0.014860663,-1.2525727,-1.5720209
1355,Helcio Silva,0.00060797675,-3.269517,1.1139339
1356,Dudu Luiz Eduardo,-8.528712e-06,1.1951127,-1.1147503
1357,Gustavo Petta,0.00018000342,-1.8077046,1.7289943
1358,João Rodrigues,0.08440229,0.1635172,-0.9392905
1359,Maria Lucia Prandi,-2.2430222e-05,-2.1324687,0.37965354
1360,Subtenente Gonzaga,-0.026712693,-0.34942678,0.7762922
1361,Francisco de Assis,4.9894756e-05,-1.06687385e-05,-7.751527e-06
1362,Adail Carneiro,0.17421786,-1.1788219,-2.677812
1363,Adelmo Carneiro Leão,-0.016690094,-1.5939319,2.1177204
1364,Adelson Barreto,-0.0066401153,0.43518353,0.104662724
1365,Adilton Sachetti,-0.14400595,1.032322,-2.1700091
1366,Afonso Motta,0.14028747,-1.9776236,0.74409693
1367,Alan Rick,0.1230544,-1.0546575,-0.77491486
1368,Alexandre Serfiotis,-0.013181306,0.67472446,0.7361787
1369,Alexandre Valle,-0.32261193,-2.360149,-1.713163
1370,Alfredo Nascimento,-0.0029041187,-4.3100667,-0.38458472
1371,Altineu Côrtes,-0.0006018444,-3.6239467,-2.5099044
1372,Ana Perugini,0.06061766,-2.4254563,2.1850054
1373,André Abdon,-0.066573374,-2.9946718,-3.505451
1374,Andres Sanchez,0.004155246,-2.7052736,-0.22086854
1375,Angelim,0.02760162,-1.6319654,0.9824419
1376,Arthur Virgílio Bisneto,0.0062781693,1.0359612,-2.7000809
1377,Bacelar,0.14013608,-0.5393382,3.4772713
1378,Adalberto Bebeto,0.09581286,0.5234164,0.9574838
1379,Betinho Gomes,-0.021496143,0.46073934,-1.3744731
1380,Bruno Covas,0.011247932,0.8757943,-1.547341
1381,Cabo Daciolo,0.24595708,0.34122118,2.1383426
1382,Cabo Sabino,0.04612065,0.846223,0.08429402
1383,Cabuçu Borges,0.2798549,-2.2355897,-2.0666723
1384,Cacá Leão,0.03475117,-3.6393433,-4.1010737
1385,Caetano,0.26488364,-1.3194326,0.8334227
1386,Caio Narcio,-0.023050282,0.7640628,-1.6350548
1387,Capitão Augusto,-0.00618119,-0.036526512,-0.68724936
1388,Carlos Andrade,-0.009370396,0.20049092,-0.891846
1389,Carlos Gomes,0.0054110056,-1.9942931,-1.8469509
1390,Carlos Henrique Gaguim,0.081588075,-2.5324419,-1.9533868
1391,Célio Silveira,0.021918276,-0.68749607,-0.42923895
1392,Celso Pansera,0.17658658,-2.0545628,1.8414708
1393,César Messias,-0.2823202,0.8948298,0.6996227
1394,Cesar Souza,0.18310489,-1.7645559,-0.1417173
1395,Christiane de Souza Yared,-0.017915247,0.15655817,0.9294223
1396,Cícero Almeida,-0.081381656,-0.48385924,-0.80201536
1397,Conceição Sampaio,0.13842264,-0.58436626,0.76110464
1398,Covatti Filho,-0.030156437,1.3035315,-0.5267801
1399,Cristiane Brasil,-0.114290364,1.108323,-2.6501486
1400,Dâmina Pereira,0.014490792,-0.7344063,-0.13309553
1401,Daniel Coelho,9.424711e-05,1.0292144,-0.37611803
1402,Daniel Vilela,-0.0046395,-2.07667,0.22081324
1403,Delegado Éder Mauro,-0.074126154,0.3350039,-1.4147065
1404,Delegado Edson Moreira,-0.63285184,-1.5653691,-1.6751087
1405,Diego Garcia,-0.08398981,1.0867165,-0.6009935
1406,Dulce Miranda,0.04620028,-1.320595,-0.2331786
1407,Edmilson Rodrigues,0.00978201,0.58679605,1.3275543
1408,Eduardo Bolsonaro,-0.048860673,1.1448209,-1.2043953
1409,Eduardo Cury,-0.008690976,-0.63257456,0.11322678
1410,Eliziane Gama,-0.06131826,1.0270554,1.0347344
1411,Elmar Nascimento,-0.0013927588,-0.8308444,-2.2630723
1412,Enio Verri,0.0069636195,-4.161165,2.9581938
1413,Evair Vieira de Melo,0.021346282,0.33064967,-2.5843213
1414,Evandro Gussi,0.014408864,0.4995001,-2.6145084
1415,Evandro Roman,0.0066705868,-1.0928481,-1.2390667
1416,Expedito Netto,-0.13555938,0.84719825,1.2909107
1417,Ezequiel Fonseca,0.059710126,-0.9050274,-0.69946796
1418,Ezequiel Teixeira,0.017847639,0.4675779,-1.7280794
1419,Fabiano Horta,-2.154342e-05,-4.3145967,2.1654894
1420,Fabio Garcia,0.021661922,0.6531681,-2.4354713
1421,Fábio Mitidieri,0.0069576814,-0.65644085,0.23034291
1422,Fábio Sousa,0.06986627,1.048267,-0.47575244
1423,Fernando Monteiro,0.015503243,-3.3552296,-3.237536
1424,Flavinho,0.038253278,1.2313812,0.8386952
1425,Geovania de Sá,-0.08614167,-1.3259482,-0.8274409
1426,Giuseppe Vecci,-0.00045233467,0.95345795,-1.9746526
1427,Givaldo Vieira,0.012848827,-3.2981734,1.5617201
1428,Goulart,0.1306556,-1.479017,-1.4264532
1429,Hélio Leite,-0.0345342,-0.7118319,-1.0041262
1430,Herculano Passos,0.012462122,-2.333092,-1.0003183
1431,Hildo Rocha,0.002085461,0.9556784,0.39753965
1432,Hiran Gonçalves,-0.0073161833,-2.3747923,-1.6756177
1433,Hissa Abrahão,-0.0048869876,0.06390298,0.75976574
1434,Irmão Lazaro,0.25961092,1.059303,1.697438
1435,JHC,-0.22260872,0.8263357,-0.06716873
1436,João Daniel,0.005379329,-2.4297693,1.3642668
1437,João Derly,-0.06687691,-0.20246385,0.2961785
1438,João Fernando Coutinho,0.05336781,0.8453578,-1.4826641
1439,João Gualberto,0.0027293698,1.1826667,-1.375706
1440,João Marcelo Souza,-0.1952109,-3.0148807,-1.3101548
1441,Joaquim Passarinho,-0.16092825,0.4916146,-1.3746842
1442,Jony Marcos,0.018280497,-2.0162826,1.0745227
1443,Jorge Solla,-0.08160965,-1.3861845,1.8262947
1444,José Fogaça,-0.079426736,0.4077659,1.391308
1445,José Reinaldo,-0.024702406,-0.08969989,-4.1060133
1446,Josi Nunes,0.0070022717,-2.452079,-0.51202685
1447,Jozi  Araújo,0.02227008,-2.055873,-2.8275406
1448,Júlia Marinho,-0.011717482,0.6347738,-1.3330712
1449,Junior Marreca,-0.011684633,-2.243963,-2.653658
1450,Kaio Maniçoba,0.0015325177,-0.050650544,-1.4694113
1451,Laudivio Carvalho,-0.3427991,-1.0343685,0.27952018
1452,Leandre,0.12792432,0.43156576,-0.5042438
1453,Leo de Brito,0.11085289,-4.7246647,3.2350018
1454,Lucas Vergilio,-0.0035073708,1.0025334,-1.4076972
1455,Luciano Ducci,0.06873811,-0.5165764,0.2564573
1456,Luiz Carlos Ramos,-0.010314216,0.0016095648,1.3776056
1457,Luiz Cláudio,-0.010019235,-3.893974,-1.3816438
1458,Luiz Lauro Filho,0.14236149,-0.23436072,-1.4827585
1459,Luizianne Lins,0.2314426,-1.2431571,1.2410169
1460,Macedo,-0.20372629,-5.44635,-0.978466
1461,Major Olimpio,-0.004178552,0.4160478,1.2757306
1462,Marcelo Aro,0.0110448245,-0.050899208,-2.634015
1463,Marcelo Squassoni,0.01940934,-2.9942625,-2.2301748
1464,Marcio Alvino,-0.037162513,-3.1172822,-3.1671948
1465,Marcos Abrão,0.05699048,0.9719362,-0.555035
1466,Marcos Rotta,-0.04193985,-2.2844572,-2.1740716
1467,Mário Negromonte Jr,-0.0010754234,-0.880625,-0.5616918
1468,Marquinho Mendes,-0.0028593775,-3.613171,-2.790038
1469,Mauro Pereira,-0.008611219,-1.4564568,-2.0679297
1470,Max Filho,-0.06226255,0.33762187,0.09825459
1471,Miguel Haddad,-0.0040531303,-0.1637876,-0.6636123
1472,Miguel Lombardi,0.10527975,-3.0068479,-2.0252519
1473,Misael Varella,-0.28697413,-1.1169583,-2.541681
1474,Moema Gramacho,-0.0035863684,-1.2397299,1.2990447
1475,Newton Cardoso Jr,-0.07788676,-1.0335805,-0.39161995
1476,Nilto Tatto,0.017509641,-4.074693,2.6574228
1477,Osmar Bertoldi,-0.005236259,0.28549576,-2.0414193
1478,Pedro Cunha Lima,0.14405806,0.029996343,0.14756066
1479,Pedro Vilela,0.0789393,-0.30467454,-0.4821837
1480,Rafael Motta,0.03941051,-1.8689018,1.0662588
1481,Renata Abreu,0.21005912,-1.0446355,-0.44023526
1482,Roberto Sales,-0.008196392,-2.9845092,-2.3202276
1483,Rocha,-0.11462492,0.5865942,-0.1927514
1484,Rodrigo Martins,0.018355569,1.8793689,-1.0094995
1485,Rogério Rosso,0.01503466,-3.5587373,-1.5410364
1486,Ronaldo Carletto,0.0075834845,-1.457803,-3.0920668
1487,Ronaldo Lessa,-0.022324005,-0.19967811,1.1442815
1488,Ronaldo Martins,-0.018918734,0.13197732,-0.21335368
1489,Rôney Nemer,0.024609582,-1.7669609,1.072897
1490,Rosangela Gomes,-0.061188556,-2.113948,-1.4991764
1491,Rubens Pereira Júnior,0.08195952,-0.70499045,1.3181782
1492,Samuel Moreira,4.2042957e-05,-0.80795,0.5868549
1493,Sérgio Reis Bavini,0.0115767885,-3.1977303,-1.5600032
1494,Sergio Souza,0.057997726,-3.3614707,-2.6069896
1495,Sergio Vidigal,0.07907335,-0.9652961,1.113437
1496,Simone Morgado,-0.028299004,-2.8276744,0.70757467
1497,Soraya Santos,0.009366895,-1.877274,-2.1728334
1498,Sóstenes Cavalcante,0.062067073,0.06743536,-0.63108844
1499,Tenente Lúcio,-0.028621137,0.37571853,-2.0233133
1500,Tereza Cristina,-0.019676017,-0.14102443,-3.9169471
1501,Uldurico Junior,-0.13945282,-0.18520866,-1.7246149
1502,Valmir Prascidelli,0.015991908,-4.8994865,2.066347
1503,Veneziano Vital do Rêgo,-0.0105008865,-0.18316612,0.7649615
1504,Vicentinho Júnior,-0.03129113,-2.524982,-1.9731137
1505,Victor Mendes,0.04624927,-0.39523533,0.47543478
1506,Vitor Lippi,0.14184308,-1.2327672,0.3255987
1507,Vitor Valim,-0.002299975,2.6216443,0.34890077
1508,Wadson Ribeiro,-0.053556643,-1.1902187,2.8390954
1509,Walter Alves,0.28884614,-2.4824257,-1.6293427
1510,Zé Carlos,0.0061163516,0.55664504,0.32113206
1511,Zeca Cavalcanti,-0.0038399156,-3.6572878,-1.4034436
1512,Zeca do Pt,0.00081768166,-5.2285957,1.8660262
1513,Zenaide Maia,0.19957557,-0.50803006,4.5499964
1514,Abel Mesquita Jr.,0.0042661005,0.24666849,-0.014581317
1515,Adalberto Cavalcanti,0.008780685,-4.034545,-4.1587806
1516,Alex Manente,0.024037054,0.59204006,-0.47090364
1517,Aliel Machado,0.09105307,-1.2122086,2.2153888
1518,André Fufuca,-0.046157632,-2.6012416,-3.728227
1519,Antônio Jácome,0.025076974,-0.17385997,-0.6041935
1520,Baleia Rossi,0.0355234,-1.8904285,-1.2700506
1521,Beto Rosado,-0.00013008984,-1.515759,-2.1948886
1522,Beto Salame,0.22187419,-3.064055,0.87140805
1523,Carlos Marun,-0.18892646,-1.9977487,-3.099362
1524,Clarissa Garotinho,0.05228265,0.48618025,0.4905427
1525,Dr. João Neto,0.010247343,-1.5656611,-1.8033966
1526,Dr. Sinval Malheiros,0.07695626,-0.3965984,-1.0103003
1527,Fabricio Oliveira,0.0012936925,0.6404762,-2.1474795
1528,Francisco Chapadinha,0.014139956,-1.4519541,-1.8642608
1529,Heitor Schuch,-0.068001844,-0.9190363,0.955475
1530,Helder Salomão,-0.00022944892,-1.8256317,1.1269232
1531,Jarbas Vasconcelos,-0.07650285,3.216581,-0.5970342
1532,Jéssica Sales,0.0052075423,-1.0495036,-0.70094687
1533,João Paulo Papa,-0.010235411,-0.12309124,-0.62759537
1534,Lucio Mosquini,-0.009542658,-0.98884946,-1.4075084
1535,Marcelo Belinati,0.4805176,2.6080756,2.7175221
1536,Marcos Reategui,-0.13144498,0.4841163,0.13254316
1537,Marcos Soares,-0.30646664,-0.7830981,-0.008141543
1538,Mariana Fonseca Carvalho,0.24720399,-0.7861825,-0.71946716
1539,Marx Beltrão,-0.053543262,-0.32598597,-1.1528654
1540,Orlando Silva,0.09901284,-1.6702601,0.4165186
1541,Paulo Azi,0.010201544,-0.6560957,-1.8476471
1542,Remídio Monai,-0.004209091,-1.4344715,-1.0135187
1543,Roberto Góes,0.028012168,-0.030612016,0.113823146
1544,Rossoni,0.02445633,-1.2063355,-0.69872534
1545,Shéridan,0.17062704,-0.7649313,0.6790693
1546,Silas Freire,0.06206306,0.26228297,2.2477605
1547,Tia Eron,0.011739761,-1.7234254,-2.068812
1548,Toninho Wandscheer,-0.0018037483,-1.0746512,-3.4125872
1549,Wadih Damous,0.013661657,-0.24996153,1.1723988
1550,Aluisio Mendes,-0.38797376,-0.44439924,-1.4649459
1551,Brunny,-0.07320901,-2.7404213,-0.26702437
1552,Elizeu Dionizio,-0.19001189,-1.4576991,-0.7879022
1553,Floriano Pesaro,-0.00014931819,1.1807201,-2.4279673
1554,Franklin,0.002797421,-2.866606,-1.9433241
1555,Marcelo Álvaro Antônio,-0.23926997,0.020265143,-0.6800249
1556,Marinaldo Rosendo,0.11375451,0.6556395,-3.0303452
1557,Moses Rodrigues,0.0026194265,0.56972104,-0.6077719
1558,Odorico Monteiro,0.47648782,-3.4127636,1.5210861
1559,Raquel Muniz,0.0036695427,0.4983749,-2.8177834
1560,Ricardo Teobaldo,0.16342771,-1.2365086,-1.5086312
1561,Rodrigo Pacheco,-0.039937053,-2.060476,-0.8106714
1562,Tadeu Alencar,-0.0576021,-0.6507542,1.172319
1563,Alexandre Baldy,0.0081527,0.96056193,-2.611562
1564,Davidson Magalhães,0.00039900123,-1.2926812,2.1013005
1565,Fausto Pinato,0.019044928,-1.3154216,-1.0850528
1566,Juscelino Filho,0.028064039,-1.4750106,-1.3476579
1567,Deoclides Macedo,0.006560676,-0.5390723,0.84475815
1568,Merlong Solano,-0.0008092489,0.23536961,0.07918389
1569,Flávio Nogueira,0.048788078,-0.42685258,-1.7945831
1570,Rosângela Curado,-0.028962392,-2.3527153,0.29222938
1571,Angela Albino,-0.0010478036,-2.6480453,1.6846762
1572,Zé Augusto Nalin,-0.17602219,-5.397551,-1.0345056
1573,Marco Antônio Cabral,-0.008724026,-2.0796573,-2.6688156
1574,Nelson Nahim,0.00016067128,2.1376887e-05,-4.3062075e-05
1575,Wilson Beserra,-0.000963382,-2.426101,-1.8030698
1576,Capitão Fábio Abreu,-0.01766168,-0.5602672,0.74711347
1577,Rejane Dias,-0.091556884,-1.5951129,1.2727752
1578,Felipe Carreras,0.008399521,-0.11860641,-0.4324745
1579,Giovani Feltes,-0.041392427,-0.26005894,-0.63237745
1580,João Paulo Kleinübing,-0.0027206284,0.73560125,-0.61057556
1581,Márcio Biolchi,-0.003946157,0.28444442,-0.8328654
1582,Sebastião Oliveira,-0.009586605,-3.9603636,-5.184767
1583,Paulo Eduardo Martins,-0.021141123,3.2483394,-1.6005003
1584,Tampinha,-0.0031087296,-1.9708366,-0.40144888
1585,Cajar Nardes,0.098371565,0.8483244,-1.1282086
1586,Moisés Diniz,0.0008158109,-1.5151083,1.5442663
1587,Nivaldo Albuquerque,-0.028140834,0.47009906,-2.4146698
1588,Pollyana Gama,-0.0019210675,0.46693656,0.020706052
1589,Átila  A. Nunes,0.00040196668,-0.492514,1.6685725
1590,Pastor Luciano Braga,0.099246874,-2.3343444,-2.2372155
1591,André Amaral,-0.19169736,0.8012126,-2.4175894
1592,Creuza Pereira,-0.15971391,-2.291734,-0.2160635
1593,Ildon Marques,-0.0010101538,0.10999522,-1.3521599
1594,Jones Martins,-0.17480591,-1.3838167,-2.1189477
1595,Val Amélio,-0.00020932681,-0.002847097,-4.705196
1596,Guilherme Coelho,-0.003451699,-0.3488927,-2.5416174
1597,Ricardo Bentinho,0.0012048674,-0.005679969,-2.6911278
1598,Luana Costa,-0.018556407,-2.6591127,-0.23857273
1599,Dejorge Patrício,0.0017306337,-0.014660533,-0.35193866
1600,Izaque Silva,-0.012088113,-1.1518596,-0.07037438
1601,Luzia Ferreira,-0.006222068,0.002093553,0.391775
1602,Norma Ayub,-0.0047277394,-3.452884,-0.19948988
1603,Rogério Silva Santos,-0.47664732,0.9394546,0.49350163
1604,Vaidon Oliveira,-0.39712912,-0.46449655,-3.3422146
1605,Marcelo Delaroli,1.7746677e-05,-1.5424689,-1.3401579
1606,Robinson Almeida,-2.4404284e-05,-1.6935493,0.32518405
1607,Xuxu Dal Molin,-0.014427566,0.020736588,-3.5094953
1608,Adérmis Marini,0.0118774455,0.05289975,-0.123794734
1609,Lourival Gomes,0.07686256,-0.48203743,-1.2090247
1610,Prof. Gedeão Amorim,0.057482194,-1.0918128,1.6420904
1611,Osvaldo Mafra,0.13792071,-1.2235649,2.2402084
1612,Euricelia Cardoso,0.0040159165,-0.0018048254,0.025669936
1613,Eron Bezerra,-7.387442e-05,-2.4535303,-1.1441479
1614,Professor Pacco,0.0014813978,-3.0373764,-0.106344596
1615,Washington Coração Valente,6.375374e-05,-0.8890267,-1.015114
1616,Freitas do PT,-3.153879e-05,0.006088896,0.023709344
1617,Abílio Santana,-0.011059465,-0.54355544,-2.149889
1618,Abou Anni,0.08807036,-0.25512218,-0.95833
1619,Adolfo Viana,0.019340172,-1.9817448,-1.7690835
1620,Adriana Ventura,0.0054473565,0.5742753,-0.48573613
1621,Adriano do Baldy,0.022366576,-4.3942394,-5.2383456
1622,Alcides Rodrigues,-0.20523424,-0.9316433,-1.1392325
1623,Alê Silva,-0.010664374,1.5263183,-2.885732
1624,Alexandre Frota,0.081402555,-2.432894,2.9430363
1625,Aline Sleutjes,-0.101933,0.5559521,-2.750818
1626,Amaro Neto,-0.011413755,-1.9696673,-2.2717297
1627,André Janones,0.027071947,0.011313211,1.039826
1628,Aroldo Martins,-0.0010478122,-2.2340221,-1.7243774
1629,Benes Leocádio,-0.29458332,-1.9783393,-1.4124012
1630,Beto Pereira,0.23260896,-1.5143088,-0.10533015
1631,Bia Cavassa,0.3621485,-2.259662,0.005418068
1632,Bia Kicis,-0.06446778,1.2122461,-2.9552574
1633,Boca Aberta,-0.01099076,0.9296966,0.10539681
1634,Capitão Alberto Neto,-0.078917526,1.6595987,-2.1555138
1635,Guilherme Derrite,-0.013456384,3.5407805,-2.232784
1636,Capitão Wagner,-0.0016783698,1.4302616,-1.4527695
1637,Carlos Chiodini,0.036470875,0.31000674,-0.5890212
1638,Carlos Jordy,-0.29900727,1.2604734,-3.075596
1639,Caroline de Toni,-0.12806457,0.9971738,-1.5740188
1640,Cássio Andrade,0.24737073,-1.5177649,0.5839945
1641,Célio Studart,0.19246227,0.19532248,0.8271568
1642,Celso Sabino,-0.043105915,-1.8955238,-1.251842
1643,Charles Fernandes,-0.29702893,-1.03525,-0.23727804
1644,Charlles Evangelista,-0.019228388,0.3996298,-2.0923908
1645,Chiquinho Brazão,0.011043536,-2.1944947,-3.1579378
1646,Chris Tonietto,-0.007851353,1.861851,-1.776717
1647,Christino Aureo,0.00011518886,-2.5673432,-2.4190662
1648,Coronel Armando,-0.012974767,0.0011686005,-4.5906277
1649,Coronel Chrisóstomo,-0.014877271,0.5353786,-4.5620017
1650,Coronel Tadeu,-0.009557509,0.52471364,-2.330411
1651,Cristiano Vale,-0.031889375,-3.9929607,-2.5710726
1652,Daniel Freitas,-0.01636912,1.0815426,-3.6402197
1653,Daniel Silveira,-0.30062166,1.1090077,-4.4068274
1654,Daniel Trzeciak,0.048617586,-0.88973886,0.11700832
1655,Darci de Matos,0.009632637,-1.4906095,-2.2958798
1656,David Soares,0.00066537363,-1.290121,-0.16553393
1657,Delegado Antônio Furtado,0.019296352,-0.41453835,0.39993098
1658,Delegado Marcelo Freitas,0.031123651,0.33537942,-1.4465418
1659,Delegado Pablo,0.08656218,0.04989612,-2.233203
1660,Denis Bezerra,0.01146492,-1.4499161,2.368777
1661,Doutor Luizinho,0.03602276,-0.6549025,-1.3831846
1662,Dr. Leonardo,0.19294456,-0.81158805,-1.0202949
1663,Dr. Luiz Ovando,-0.24513295,0.36598012,-2.6115584
1664,Dr. Zacharias Calil,-0.103183255,-1.7080325,-0.4927323
1665,Dra. Soraya Manato,0.013533834,0.5124511,-2.9532175
1666,Dra. Vanda Milani,-0.05427764,-0.71736324,-3.1517372
1667,Edna Henrique,0.32122293,-1.3903697,0.023134159
1668,Eduardo Braide,0.08541991,-1.0139859,1.3644195
1669,Eduardo Costa,0.0010483887,-0.52756894,-1.3788795
1670,Eli Borges,0.04708765,1.2288959,-0.45255554
1671,Emanuel Pinheiro Neto,-0.118356146,-0.4902707,0.32607976
1672,Emidinho Madeira,0.017193822,-0.710977,-1.8730925
1673,Enrico Misasi,-0.09620884,0.6278096,-0.7177868
1674,Euclydes Pettersen,0.003196901,-1.00555,-1.9622642
1675,Fábio Henrique,-0.0046327254,-1.6202102,-0.123962
1676,Felício Laterça,0.07051431,-0.054592095,-1.937219
1677,Felipe Francischini,0.0032650228,-0.18673986,-2.8470433
1678,Felipe Rigoni,-0.08900346,1.3067238,-0.0036302174
1679,Filipe Barros,-0.122373745,0.6547745,-2.4601448
1680,Flávia Arruda,0.0028724747,-1.7651798,-1.0509641
1681,Francisco Jr.,-0.006484678,-0.20734882,-1.4913907
1682,Franco Cartafina,0.023967715,0.326545,-0.7475001
1683,Fred Costa,-0.00032875678,-0.078962654,-0.10306715
1684,Gelson Azevedo,0.00022298901,-3.258427,-4.964386
1685,Glaustin da Fokus,0.05935651,-0.29895398,-1.8985999
1686,Greyce Elias,0.009130063,-0.5732858,-3.7146635
1687,Guiga Peixoto,0.0072574546,1.6209065,-1.6457655
1688,Gurgel,0.0108849695,-0.13799286,-3.0405989
1689,Gutemberg Reis,0.31356642,-2.346899,-1.6339961
1690,Helio Lopes,0.006440173,0.7141602,-4.751487
1691,Hercílio Coelho Diniz,0.030553611,0.19000132,-0.5974336
1692,Idilvan Alencar,-0.044396095,-0.5845546,1.7721454
1693,Igor Kannário,-0.022136878,-1.7772332,-0.56747293
1694,Igor Timo,-0.013814461,-0.0062297224,-0.819589
1695,Isnaldo Bulhões Jr.,-0.009437688,-1.7361974,-1.6035494
1696,João Roma,0.009712354,0.26594007,-2.4544208
1697,Jorge Braz,-0.0076578893,-2.923467,-2.6544077
1698,Jose Mario Schreiner,0.010941366,-1.1720592,-1.2530279
1699,José Medeiros,-0.3153609,1.2090715,-2.4777014
1700,José Nelto,-0.006619464,-0.0026353102,0.085617885
1701,Juarez Costa,-0.0006297249,-1.2416786,-0.13777442
1702,Julian Lemos,0.1230053,0.29458183,-0.9593212
1703,Julio Cesar Ribeiro,0.017364254,-2.5219855,-1.6033329
1704,Juninho do Pneu,-0.0052695065,-3.256441,-1.7534533
1705,Junio Amaral,-0.23039,2.2866151,-1.3240023
1706,Júnior Mano,-0.0022483214,-1.6420138,-1.5430306
1707,Kim Kataguiri,-0.023128545,1.3679818,1.0503355
1708,Léo Motta,0.0027723045,0.7736008,-1.9788955
1709,Leur Lomanto Júnior,-0.02495728,-1.5277058,-1.7503494
1710,Luis Miranda,-0.021764217,-2.2666407,-0.31653506
1711,Luiz Carlos Motta,-0.095900975,-2.25064,-0.44766554
1712,Luiz Lima,-0.103469126,0.7944182,-3.7713227
1713,Luiz Philippe de Orleans e Bragança,-0.0023750986,2.107627,-0.8491319
1714,Luizão Goulart,-0.009549009,-1.8197367,-0.9991545
1715,Manuel Marcos,-0.043262243,-0.63200366,-2.5846455
1716,Mara Rocha,0.1575912,-1.0330368,0.08389598
1717,Marcel van Hattem,0.007110635,0.4611486,-0.6295357
1718,Marcelo Brum,0.003017778,-0.25666025,-3.302543
1719,Marcelo Calero,0.26344028,0.2273436,0.5845274
1720,Marcelo Moraes,0.14352001,0.3963584,-2.0021727
1721,Marcelo Ramos,-0.010749248,-1.1012641,0.13376659
1722,Márcio Labre,-0.20178798,0.58065873,-3.1697679
1723,Marco Bertaiolli,-0.03145181,-0.18237606,-1.4282237
1724,Marcos Aurélio Sampaio,0.095504686,-2.5954754,-1.6977808
1725,Maria Rosas,-0.0049327235,-2.4378748,-2.0729659
